ProcessID,ProcessName,Domain,FeatureID,FeatureName,ImplementationStatus,Contract
return2disposition,Return2Disposition,Service,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
complaint2capa,Complaint2CAPA,Quality,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
nonconformance2disposition,Nonconformance2Disposition,Quality,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
incident2action,Incident2Action,EHS,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
incident2action,Incident2Action,EHS,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
incident2action,Incident2Action,EHS,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
incident2action,Incident2Action,EHS,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
incident2action,Incident2Action,EHS,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
incident2action,Incident2Action,EHS,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
incident2action,Incident2Action,EHS,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
incident2action,Incident2Action,EHS,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
incident2action,Incident2Action,EHS,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
incident2action,Incident2Action,EHS,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
incident2action,Incident2Action,EHS,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
incident2action,Incident2Action,EHS,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
incident2action,Incident2Action,EHS,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
incident2action,Incident2Action,EHS,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
incident2action,Incident2Action,EHS,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
incident2action,Incident2Action,EHS,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
incident2action,Incident2Action,EHS,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
incident2action,Incident2Action,EHS,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
incident2action,Incident2Action,EHS,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
incident2action,Incident2Action,EHS,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
asset2reliability,Asset2Reliability,Maintenance,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
installedbase2servicerevenue,InstalledBase2ServiceRevenue,Service,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
supplieronboarding2risk,SupplierOnboarding2Risk,Procurement,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
control2evidence,Control2Evidence,Governance,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
control2evidence,Control2Evidence,Governance,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
control2evidence,Control2Evidence,Governance,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
control2evidence,Control2Evidence,Governance,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
control2evidence,Control2Evidence,Governance,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
control2evidence,Control2Evidence,Governance,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
control2evidence,Control2Evidence,Governance,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
control2evidence,Control2Evidence,Governance,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
control2evidence,Control2Evidence,Governance,action_cockpit_generator,Action Cockpit Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/action_cockpit_generator/feature_contract.json
control2evidence,Control2Evidence,Governance,rls_ols_policy_generator,RLS/OLS Policy Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/rls_ols_policy_generator/feature_contract.json
control2evidence,Control2Evidence,Governance,source_to_kpi_lineage,Source-to-KPI Lineage,implemented_as_executable_contract,outputs/powerbi-feature-factory/source_to_kpi_lineage/feature_contract.json
control2evidence,Control2Evidence,Governance,process_pack_marketplace,Process Pack Marketplace,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_pack_marketplace/feature_contract.json
control2evidence,Control2Evidence,Governance,industry_variant_packs,Industry Variant Packs,implemented_as_executable_contract,outputs/powerbi-feature-factory/industry_variant_packs/feature_contract.json
control2evidence,Control2Evidence,Governance,coe_certification_bot,Power BI CoE Certification Bot,implemented_as_executable_contract,outputs/powerbi-feature-factory/coe_certification_bot/feature_contract.json
control2evidence,Control2Evidence,Governance,report_consolidation_ai,Report Consolidation AI,implemented_as_executable_contract,outputs/powerbi-feature-factory/report_consolidation_ai/feature_contract.json
control2evidence,Control2Evidence,Governance,semantic_model_refactoring,Semantic Model Refactoring,implemented_as_executable_contract,outputs/powerbi-feature-factory/semantic_model_refactoring/feature_contract.json
control2evidence,Control2Evidence,Governance,query_folding_verifier,Query Folding Verifier,implemented_as_executable_contract,outputs/powerbi-feature-factory/query_folding_verifier/feature_contract.json
control2evidence,Control2Evidence,Governance,refresh_failure_triage,Refresh Failure Triage,implemented_as_executable_contract,outputs/powerbi-feature-factory/refresh_failure_triage/feature_contract.json
control2evidence,Control2Evidence,Governance,business_value_realization_tracker,Business Value Realization Tracker,implemented_as_executable_contract,outputs/powerbi-feature-factory/business_value_realization_tracker/feature_contract.json
control2evidence,Control2Evidence,Governance,boardroom_narrative_generator,Boardroom Narrative Generator,implemented_as_executable_contract,outputs/powerbi-feature-factory/boardroom_narrative_generator/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,one_click_process_to_pbip,One-Click Process-to-PBIP,implemented_as_executable_contract,outputs/powerbi-feature-factory/one_click_process_to_pbip/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,connector_aware_source_interview,Connector-Aware Source Interview,implemented_as_executable_contract,outputs/powerbi-feature-factory/connector_aware_source_interview/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,kpi_contract_negotiator,KPI Contract Negotiator,implemented_as_executable_contract,outputs/powerbi-feature-factory/kpi_contract_negotiator/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,ambiguous_path_prevention_engine,Ambiguous-Path Prevention Engine,implemented_as_executable_contract,outputs/powerbi-feature-factory/ambiguous_path_prevention_engine/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,frown_to_fix_knowledge_loop,Frown-to-Fix Knowledge Loop,implemented_as_executable_contract,outputs/powerbi-feature-factory/frown_to_fix_knowledge_loop/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,visual_binding_compiler,Visual Binding Compiler,implemented_as_executable_contract,outputs/powerbi-feature-factory/visual_binding_compiler/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,measure_test_harness,Measure Test Harness,implemented_as_executable_contract,outputs/powerbi-feature-factory/measure_test_harness/feature_contract.json
close2report_plan2perform,Close2Report / Plan2Perform,Finance,process_digital_twin_layer,Process Digital Twin Layer,implemented_as_executable_contract,outputs/powerbi-feature-factory/process_digital_twin_layer/feature_contract.json
